T..Majority.protein.IDs	DomA_c_1_mean	DomA_c_2_mean	DomA_c_3_mean	DomB_c_1_mean	DomB_c_2_mean	DomB_c_3_mean	CTRL_c_1_mean	CTRL_c_2_mean	CTRL_c_3_mean
Q9VC96	25.30966667	24.00196667	26.04883333	24.57353333	25.85343333	25.57133333	25.2051	25.27756667	26.16653333
Q9VCA2	27.00743333	27.2418	27.06053333	26.85776667	26.08173333	26.96326667	26.74893333	26.70036667	26.34326667
Q9VCA5	26.09406667	25.41146667	25.67906667	25.3405	25.36643333	26.50836667	26.3637	26.30393333	25.96886667
Q9VCA8	30.06996667	30.7956	30.24916667	30.55253333	30.25706667	30.67766667	30.94236667	30.86436667	31.08426667
Q9VCA9	25.67893333	23.9398	25.33963333	23.9369	25.20426667	26.00093333	25.70746667	24.7813	25.46483333
Q9VCC6	26.0615	26.14413333	29.5688	26.61233333	29.68203333	27.17476667	27.98933333	27.78626667	30.58806667
Q9VCD4	24.75553333	25.24803333	25.4284	24.53446667	25.65556667	24.45193333	24.58953333	25.5975	25.74953333
Q9VCD8	31.43496667	31.51866667	31.28816667	31.56393333	31.36143333	31.30086667	31.08696667	31.2284	31.30433333
Q9VCE0	27.66533333	27.40676667	27.7434	27.53766667	27.77766667	27.6814	27.6513	27.32343333	27.16203333
Q9VCE7	33.31336667	33.90253333	33.66996667	34.28016667	34.8927	33.61023333	33.67746667	33.1969	33.1948
Q9VCF8	27.5196	27.68086667	27.8558	27.2931	26.2725	28.32353333	27.63446667	27.3414	26.4471
Q9VCG3	27.95723333	27.74283333	28.33133333	27.86286667	28.25793333	27.68173333	28.04886667	28.40573333	28.7376
Q9VCG4	26.1869	26.38856667	26.1955	26.50673333	26.5301	26.22496667	26.30816667	27.20593333	26.95836667
Q9VCH1	28.2192	28.48756667	28.57556667	28.17563333	28.3726	28.29663333	27.90606667	28.5654	28.6736
Q9VCH5	31.33666667	31.33306667	31.19106667	31.32953333	31.09473333	31.36826667	31.4755	31.65816667	31.6011
Q9VCH8	26.7062	26.38576667	26.79183333	26.85783333	26.65746667	26.7357	26.1159	26.28353333	26.7217
Q9VCK0	29.7361	30.2139	30.2772	30.208	30.93806667	30.79723333	31.17116667	31.44943333	32.0171
Q9VCK6	28.38273333	28.48083333	26.7871	27.15796667	24.78776667	29.21906667	27.59926667	27.4874	25.33543333
Q9VCN6	26.8683	26.8497	26.74166667	26.7037	26.52086667	26.5534	26.72793333	27.17273333	26.94353333
Q9VCN9	25.22523333	25.5245	24.48196667	25.57423333	24.16833333	24.7497	25.09136667	24.11706667	23.57316667
Q9VCP1	31.70193333	32.1858	28.7001	32.1036	30.47913333	32.2054	31.6746	31.59843333	29.0898
Q9VCU5	25.76433333	26.15376667	26.16983333	26.3223	26.31896667	26.53156667	26.22436667	26.24156667	26.04263333
Q9VCU6	27.47403333	27.1188	27.14443333	27.3431	27.20143333	27.331	26.1001	27.3387	27.07713333
Q9VCV4	24.09556667	24.3905	24.64546667	24.26253333	24.19043333	24.23826667	24.9124	24.27143333	25.29563333
Q9VCW1	24.44123333	24.15403333	23.88236667	23.36216667	23.81486667	25.1081	24.49526667	24.3322	24.73956667
Q9VCW3	30.4602	30.52076667	30.1724	30.58333333	30.11193333	30.4462	30.6291	30.80346667	30.81736667
Q9VCX1	30.7149	31.56066667	30.03276667	31.27476667	29.82953333	30.7749	30.98886667	30.63516667	30.4194
Q9VCX3	23.70536667	23.85526667	24.04966667	24.39286667	23.89756667	23.68686667	24.22963333	24.21496667	23.41963333
Q9VCX7	27.21533333	26.17396667	27.40276667	26.1591	26.6317	26.2387	25.95163333	26.96853333	27.5331
Q9VCY1	30.1964	29.8336	30.8341	30.09106667	30.2062	30.02536667	30.0156	30.4638	30.82623333
Q9VCY8	24.89873333	23.5833	23.64696667	24.2751	23.796	25.15366667	24.36066667	23.819	24.49553333
Q9VCZ2	26.5477	25.46186667	25.44656667	24.25946667	23.53056667	26.795	26.289	26.4977	25.7515
Q9VD07	31.1231	31.05306667	31.12573333	31.40826667	31.11156667	31.0499	31.1058	31.37146667	31.39076667
Q9VD14	28.76703333	29.09246667	29.45563333	29.29383333	29.57663333	29.35676667	29.27703333	29.6601	29.9985
Q9VD26	25.63173333	24.24243333	24.42033333	24.01803333	24.49856667	25.28953333	25.3368	25.47326667	24.57393333
Q9VD29	27.47473333	25.96166667	27.0916	26.67313333	24.08943333	27.6271	26.75253333	25.0946	24.76096667
Q9VD51	32.41013333	32.43196667	32.3231	32.57963333	32.24066667	32.02896667	32.40606667	32.86003333	32.95853333
Q9VD52	29.41546667	30.20783333	29.46723333	29.89596667	29.3447	29.2885	29.8649	29.6142	29.6416
Q9VD55	23.57786667	25.17716667	23.6698	23.94816667	23.8635	24.23076667	25.03433333	25.989	25.00533333
Q9VD58	25.38343333	24.72383333	25.6462	24.45663333	25.4161	25.81266667	25.27053333	26.0204	26.0611
Q9VDC3	26.62223333	26.36243333	26.67653333	26.87833333	26.86153333	26.59693333	26.61146667	26.3045	26.1449
Q9VDD2	28.24116667	27.90426667	27.65903333	27.58523333	28.63603333	27.84946667	27.54083333	27.41743333	26.75876667
Q9VDD8	27.57416667	27.2173	27.54356667	27.44103333	26.02226667	27.4743	27.55403333	26.87783333	25.81456667
Q9VDE5	28.52176667	28.0784	28.95786667	28.22406667	28.27063333	28.4027	28.156	28.95036667	29.07003333
Q9VDE6	24.3284	24.69036667	24.59403333	24.62816667	24.86326667	24.7746	24.6174	24.11013333	23.69916667
Q9VDI3	24.32356667	24.5891	23.75643333	23.81476667	25.84303333	24.66666667	23.5238	23.85453333	24.43773333
Q9VDI5	23.5191	25.1278	23.82326667	24.10373333	23.56843333	24.6255	24.35176667	24.58016667	25.44406667
Q9VDK7	26.09646667	25.97026667	26.43403333	26.07186667	26.2957	26.36453333	26.0749	26.2547	26.5479
Q9VDK9	24.3574	23.59633333	23.72016667	24.09623333	23.67686667	24.72743333	23.78573333	24.2296	24.0906
Q9VDL7	26.4617	26.36246667	26.7444	27.0959	26.79533333	26.32113333	26.4561	26.8413	26.85486667
Q9VDN4	28.88676667	28.88423333	28.17403333	28.8906	28.12383333	28.55763333	28.5143	28.1833	28.0645
Q9VDQ3	26.18166667	25.47723333	25.7559	25.96503333	25.85616667	25.7912	25.9289	25.90306667	26.43886667
Q9VDS5	27.8264	28.08366667	28.64063333	28.43383333	29.00306667	29.65993333	30.0124	28.8951	28.3334
Q9VDS6	28.86843333	28.9014	28.7621	28.98033333	28.60186667	28.39863333	28.94686667	28.99256667	29.61643333
Q9VDT1	26.63516667	26.79493333	26.97473333	26.27256667	27.26356667	26.9969	27.1613	27.40746667	27.3246
Q9VDT5	28.80903333	28.72836667	29.6327	28.83376667	30.13323333	29.2216	28.66076667	28.05196667	27.72306667
Q9VDT6	24.07456667	24.3771	23.88763333	23.87976667	23.76486667	24.2252	24.73563333	24.4639	24.89956667
Q9VDV3	25.05613333	25.13246667	23.73173333	25.22666667	24.66703333	24.1845	25.92636667	23.85683333	23.51843333
Q9VDV5	26.44043333	28.02953333	26.89583333	23.4277	23.66683333	26.48336667	27.26866667	28.29203333	27.99876667
Q9VDY1	29.55686667	29.615	28.66333333	29.44136667	28.48486667	29.1834	29.32993333	29.81336667	29.5192
Q9VDZ4	26.46246667	26.2706	26.7644	26.5977	26.2871	26.20233333	26.6838	27.3115	27.548
Q9VE18	26.28423333	26.5651	26.39843333	27.1489	26.58976667	26.69723333	27.11986667	27.09596667	27.07016667
Q9VE34	28.01463333	27.8014	27.4059	27.4689	26.8392	28.1143	28.04276667	27.34956667	26.67153333
Q9VE50	25.423	23.77716667	23.45163333	23.41503333	23.90093333	23.81616667	23.95886667	23.9612	24.06473333
Q9VE51	26.1796	26.78926667	26.29133333	26.50106667	26.5405	26.05073333	26.4458	26.5497	26.90016667
Q9VE52	24.23253333	24.1746	24.6153	23.91156667	24.35983333	24.45036667	24.8615	24.7093	24.77886667
Q9VE72	27.2092	27.1869	27.59036667	27.28123333	27.44356667	27.08173333	27.3864	27.59803333	27.68923333
Q9VE73	29.61373333	30.87303333	31.09096667	31.80946667	31.9732	30.6022	30.12936667	30.6775	30.79
Q9VE75	23.97993333	24.0184	23.9672	25.08546667	26.2462	24.7375	25.693	24.87913333	24.16176667
Q9VE85	31.74223333	31.69763333	31.60646667	31.7142	31.5663	31.62873333	31.70193333	32.1344	31.92963333
Q9VE86	27.89956667	28.2513	27.39453333	28.26663333	27.38173333	27.63413333	27.4177	26.93003333	27.02056667
Q9VE94	27.73693333	27.55116667	27.13903333	27.66556667	26.7	27.38253333	27.79616667	28.39986667	28.37123333
Q9VE98	30.1612	29.96056667	30.27293333	30.2557	30.1276	30.1315	30.2255	30.69953333	30.84216667
Q9VEB3	29.09176667	28.62946667	30.38636667	28.71323333	29.49213333	28.74746667	29.39583333	29.23733333	30.0551
Q9VEB4	27.75356667	27.5991	28.1333	27.9212	28.16363333	28.0401	27.2409	27.89996667	28.27033333
Q9VEC1	28.39506667	28.3497	27.73103333	28.2436	27.85253333	28.0195	28.16266667	28.50116667	28.39666667
Q9VEC3	26.6799	27.48613333	25.942	27.12366667	25.8599	26.3343	26.7201	26.72273333	27.04853333
Q9VEF5	25.08863333	25.2414	24.59773333	22.9461	23.56966667	24.20053333	24.3481	24.22906667	24.0983
Q9VEH2	23.6914	23.4849	23.66543333	23.46696667	22.62306667	23.32613333	24.3154	23.8368	23.74736667
Q9VEJ0	24.35576667	24.65036667	24.65926667	24.7049	24.7836	25.68333333	24.8707	26.00366667	26.44156667
Q9VEJ1	28.9641	29.4899	29.12173333	29.29576667	29.56723333	29.05026667	29.78426667	30.00626667	30.26766667
Q9VEJ2	27.80763333	27.99636667	27.56996667	28.13323333	27.8888	27.38813333	28.04796667	28.09596667	28.23546667
Q9VEL2	26.10373333	25.30393333	26.09716667	25.26823333	26.198	26.14276667	25.95346667	26.2315	26.22773333
Q9VEN1	30.01543333	29.82283333	30.2312	29.14883333	30.07973333	30.12513333	30.30686667	29.66076667	29.7315
Q9VEN2	26.72053333	26.69813333	26.54146667	26.76103333	26.56516667	26.57796667	26.6797	26.8023	26.8106
Q9VEN3	29.2985	29.25663333	28.96653333	29.05206667	28.56386667	29.46396667	28.9861	29.35766667	29.10026667
Q9VEN6	28.65843333	28.77693333	29.1201	28.82953333	29.15226667	28.88926667	28.6449	28.7683	28.90696667
Q9VEN9	27.3455	27.19916667	27.89096667	27.52626667	28.14173333	27.536	27.54343333	27.8618	28.24596667
Q9VEP0	28.7336	28.8843	28.60136667	29.0515	28.466	28.4404	28.42036667	28.67826667	28.9517
Q9VEQ2;Q9VEQ1	26.08263333	25.40543333	26.3922	25.3146	25.66273333	26.22336667	26.57253333	26.8509	25.85413333
Q9VES0	30.45803333	31.53576667	31.15156667	31.2488	31.91496667	31.22523333	31.6022	31.26766667	31.17806667
Q9VEU2	28.60883333	28.72073333	29.3587	28.44393333	29.04693333	28.65146667	28.313	28.5523	28.51373333
Q9VEU9	27.15096667	26.90123333	27.58613333	26.84436667	27.39863333	27.0368	26.65103333	27.37966667	27.29183333
Q9VEX0	26.3278	26.5209	24.53246667	25.41673333	23.6987	25.9643	25.69366667	25.83353333	25.5325
Q9VEX5	29.1187	29.12386667	29.0544	29.339	29.0591	29.0266	28.67073333	28.8027	28.99056667
Q9VEX6	32.00563333	31.5379	31.5798	31.4414	31.84703333	31.38463333	31.4479	31.88753333	32.27403333
Q9VEX9	31.84	31.86173333	32.0075	31.77743333	31.77866667	31.33223333	31.649	31.77606667	31.9141
Q9VEY5	29.8537	30.0311	28.90733333	29.7277	28.9409	29.60453333	29.78823333	30.41683333	30.5745
Q9VEZ3	28.82533333	30.31293333	29.4891	30.25773333	29.9595	30.11656667	30.01603333	29.6721	29.9337
Q9VF02	25.0506	24.69163333	24.79756667	25.08283333	24.9347	24.94246667	24.75083333	25.7584	25.6986
Q9VF03	31.4161	32.0797	30.8308	31.8937	31.0069	31.02763333	31.63036667	31.4713	31.55523333
Q9VF04	27.00246667	26.71823333	26.3743	26.93983333	26.7359	26.58516667	26.53273333	26.6448	26.4655
Q9VF05	28.9281	28.92893333	29.07913333	29.05626667	28.7112	28.64686667	29.41113333	28.75516667	28.952
Q9VF14	25.59063333	26.62643333	25.28123333	27.35523333	25.93153333	28.0642	27.08773333	26.58553333	26.39736667
Q9VF20	28.25163333	27.89416667	27.70173333	27.3441	26.9876	28.08703333	27.9679	27.75743333	27.25453333
Q9VF26	24.54646667	24.80383333	25.81806667	24.9678	25.53466667	25.3495	25.1254	25.79973333	25.77336667
Q9VF27	27.4861	27.24633333	27.03623333	27.35106667	27.2596	27.19053333	27.4523	27.72206667	27.9899
Q9VF28	23.9741	24.02016667	23.7734	23.4869	24.6354	23.94993333	24.9511	24.14066667	23.3036
Q9VF56	26.95066667	27.9907	27.42656667	27.6867	27.9779	28.25286667	28.13766667	28.2271	28.07836667
Q9VF83	23.6841	24.58956667	23.37633333	24.98913333	23.81533333	24.43206667	25.30993333	24.81313333	25.28933333
Q9VF87	28.05253333	28.4711	28.18336667	28.1853	28.22616667	28.9668	28.60593333	28.45713333	27.90653333
Q9VF89	23.61753333	24.15053333	25.1621	23.34466667	24.11336667	24.5259	24.30703333	24.59236667	24.21373333
Q9VF91	27.38806667	25.6866	25.8694	25.64733333	23.53686667	27.0883	26.89053333	26.3284	24.6349
Q9VFB2	26.41773333	25.99296667	26.74283333	26.05306667	26.3732	26.75503333	26.48553333	26.90696667	26.73126667
Q9VFB5	33.04913333	31.2945	32.4083	31.98836667	33.26923333	31.94226667	32.87936667	32.82146667	32.18583333
Q9VFB9	23.70516667	23.87076667	24.4153	23.76916667	23.5378	23.55096667	24.48116667	24.90526667	24.34533333
Q9VFC0	24.5794	24.11263333	25.54743333	24.01286667	23.14523333	24.46363333	25.28596667	25.26666667	25.07896667
Q9VFC8	25.63846667	24.8347	24.4623	24.4262	25.30453333	25.4212	25.05763333	25.24016667	23.88856667
Q9VFD3	23.70973333	23.8835	23.80393333	23.52886667	22.9636	23.84966667	24.04903333	23.91396667	23.49033333
Q9VFE6	26.11053333	25.85123333	26.04106667	26.0992	25.54326667	25.4522	25.85603333	26.3349	26.7753
Q9VFE7	31.6495	31.73356667	31.822	31.8687	31.95806667	31.56986667	31.65883333	32.03293333	31.9604
Q9VFF0	33.6647	33.5027	33.31183333	33.49933333	33.3904	33.3322	33.5092	34.10086667	34.2921
Q9VFF2	25.28783333	25.90233333	25.95443333	25.59733333	26.01326667	25.0761	25.80013333	26.29086667	26.70676667
Q9VFF3	36.0399	36.3444	36.33436667	36.26836667	36.7879	35.71653333	36.27696667	36.32216667	36.2061
Q9VFK6	25.41616667	26.2263	24.0336	25.71976667	23.85996667	25.4833	25.85873333	25.47106667	26.56276667
Q9VFP0	26.44033333	26.30496667	25.60596667	26.32216667	26.53476667	26.7196	26.3136	25.67576667	26.1599
Q9VFQ9	24.29533333	23.95846667	24.85123333	23.62803333	23.90503333	25.24993333	24.62776667	24.6966	24.93036667
Q9VFS6	27.52836667	27.4178	27.697	27.7791	27.5865	27.42566667	27.0603	27.1668	27.18456667
Q9VFT4	30.118	27.74706667	30.5204	28.51276667	30.39813333	30.82793333	30.3102	30.99743333	30.4677
Q9VFV8	29.38113333	29.25023333	29.63206667	29.563	29.44636667	29.553	29.54946667	29.9262	30.21286667
Q9VFV9	29.72906667	29.44053333	29.44826667	29.37783333	29.16413333	30.178	30.05463333	29.9768	29.5928
Q9VFX8	26.14953333	26.50806667	24.27603333	26.21126667	23.53186667	25.88513333	26.2269	26.56173333	26.67086667
Q9VG05	28.42563333	28.63786667	28.97716667	28.4759	28.47363333	28.39946667	28.0982	28.2675	28.71533333
Q9VG07	29.21356667	29.00466667	29.18656667	29.63746667	29.16023333	29.1837	28.82663333	28.8905	28.92996667
Q9VG31	25.45	25.47613333	29.35103333	25.4387	29.4187	25.21363333	27.8351	25.8994	29.68913333
Q9VG33	27.69446667	26.8	26.11993333	26.61823333	24.67086667	27.60683333	26.68396667	26.64916667	24.67216667
Q9VG62	23.60146667	23.63523333	23.8846	25.7411	23.61426667	26.08846667	23.9682	24.00356667	23.85603333
Q9VG72	25.37276667	25.43316667	24.71536667	25.20686667	24.82213333	24.6953	24.65543333	24.63696667	24.59603333
Q9VG73	27.73733333	26.65266667	27.9278	27.44093333	27.57416667	27.54466667	28.25583333	27.91236667	28.30976667
Q9VG80	29.0272	28.61406667	29.1075	28.8025	28.93183333	28.82676667	28.53896667	29.068	29.01666667
Q9VG81	28.22253333	27.7397	28.30893333	28.30663333	27.87416667	28.34503333	28.45983333	28.44173333	28.64963333
Q9VG82	29.31746667	28.96856667	29.13143333	29.1036	28.8511	29.1291	28.29916667	29.9709	29.14956667
Q9VG84	29.71663333	29.5017	29.57223333	29.69376667	29.19446667	29.16093333	29.196	29.2876	29.48956667
Q9VGA4	32.25253333	32.40016667	31.27626667	32.3071	31.1712	31.7447	31.7998	31.9104	32.03506667
Q9VGC2	26.85803333	27.01643333	27.42883333	26.2466	27.88523333	27.43163333	27.23243333	27.2932	27.07563333
Q9VGE4	23.8322	23.8698	23.70186667	22.8894	23.7229	24.09	23.6619	24.17593333	24.43446667
Q9VGF5	26.72853333	26.9016	27.47513333	26.94306667	24.91383333	27.16786667	26.86233333	27.02546667	26.59356667
Q9VGF7	29.77886667	29.5599	29.96626667	29.8731	30.2077	29.76576667	29.59076667	29.6844	29.78903333
Q9VGF9	28.0446	28.03193333	27.84673333	28.11483333	28.34893333	27.88146667	28.09713333	27.7086	27.58433333
Q9VGG0	27.90893333	28.1833	27.05716667	27.8404	27.07243333	26.8114	27.65996667	27.25023333	27.34406667
Q9VGG5	29.6018	29.0899	28.18923333	28.43446667	24.67316667	29.9629	28.73046667	27.70046667	25.52776667
Q9VGH0	29.46426667	29.49333333	29.56703333	29.74143333	29.66563333	29.45513333	29.25	29.4343	29.3053
Q9VGH5	24.80636667	24.3235	25.65533333	25.15613333	25.9316	24.80516667	26.44136667	25.37623333	24.5908
Q9VGH7	24.09446667	23.34783333	23.79893333	23.66443333	24.04133333	24.75886667	24.1585	24.10126667	23.8995
Q9VGI8	30.2658	30.12193333	29.88516667	30.15633333	29.88443333	29.91136667	30.1108	30.45333333	30.42156667
Q9VGK3	25.3465	24.3469	24.43353333	24.47223333	24.96066667	26.54836667	25.5063	25.79506667	24.51143333
Q9VGL0	28.13643333	27.94096667	27.33136667	27.821	27.4123	28.01103333	28.3401	28.35553333	28.4228
Q9VGL2	26.22643333	26.4468	25.9877	26.45593333	25.40613333	26.00186667	26.3036	26.7338	26.72813333
Q9VGL8	24.85283333	24.72573333	24.37076667	23.57193333	23.91356667	24.6369	24.16043333	24.30776667	23.63426667
Q9VGM1	28.8891	28.66393333	29.12156667	28.27906667	29.20996667	28.88746667	28.57236667	28.6914	28.76586667
Q9VGN8	28.98696667	28.967	29.4201	28.84313333	29.55696667	29.07583333	28.7047	29.02406667	28.943
Q9VGN9	29.2541	29.35106667	30.32496667	29.2211	29.2977	29.29093333	29.51116667	30.23323333	30.37653333
Q9VGP4	25.90256667	25.58826667	25.78733333	25.61466667	25.68916667	26.4341	26.01616667	25.97426667	25.5974
Q9VGQ1	28.4104	28.12226667	28.88213333	27.79123333	29.67216667	29.41713333	29.93333333	30.45596667	30.2088
Q9VGS1	24.98683333	23.803	24.26436667	24.69286667	23.77393333	24.59456667	25.3007	24.58043333	25.0538
Q9VGS2	28.81533333	28.82626667	28.54823333	28.23046667	28.18563333	29.27243333	29.02533333	29.30866667	28.73426667
Q9VGS3	27.2028	25.334	26.85313333	25.0327	23.1061	27.14486667	27.18076667	26.9502	26.65256667
Q9VGU5	31.12196667	31.23373333	31.61106667	31.24813333	31.6278	31.1559	31.08113333	31.44226667	31.6748
Q9VGU7	27.09686667	28.1251	26.759	26.4256	25.02473333	28.22626667	27.82753333	26.40633333	25.1169
Q9VGV9	26.09276667	25.77813333	29.34146667	26.8749	29.1336	26.4869	27.7465	27.48336667	30.03386667
Q9VGW6	27.88883333	28.3696	26.43356667	28.46846667	26.64543333	28.2162	28.55173333	28.89703333	28.3076
Q9VGW9	26.85286667	26.44573333	27.1247	26.66996667	27.01973333	27.38126667	27.43756667	27.52453333	27.70706667
Q9VGY5	25.6805	26.02196667	26.40546667	26.22786667	26.62006667	26.4892	26.1238	26.76993333	26.82946667
Q9VGZ2	27.93836667	28.4448	28.3774	28.478	28.7459	28.25713333	28.2999	28.38966667	28.35793333
Q9VGZ3	30.6225	30.13506667	30.74753333	29.52143333	30.20476667	30.75556667	30.10796667	30.016	30.02143333
Q9VGZ5	27.52723333	28.36783333	26.25843333	27.72123333	26.8306	27.1751	27.7062	27.9256	28.2019
Q9VH02	25.2936	23.83826667	24.25046667	23.5063	23.54066667	24.825	24.12043333	23.75493333	24.21343333
Q9VH07	32.01856667	32.6076	31.7764	35.34966667	34.89	33.51036667	30.92316667	30.8042	31.11516667
Q9VH20	25.5884	25.3096	24.48676667	25.45223333	24.0897	25.265	25.35156667	25.71573333	25.8879
Q9VH26	24.57733333	23.9371	29.01043333	24.07813333	23.28426667	24.33356667	24.33616667	24.17493333	24.38303333
Q9VH38	27.8874	27.5958	28.4568	27.81216667	28.12443333	27.90203333	27.61683333	28.38823333	28.46963333
Q9VH39	26.2337	26.28306667	26.31873333	26.353	26.55	26.03273333	26.15546667	26.40223333	26.3713
Q9VH45	24.8599	25.41563333	24.97333333	24.96193333	24.21743333	24.75353333	25.24113333	26.08836667	25.03936667
Q9VH64	27.49556667	27.11566667	27.1889	27.1878	27.64226667	28.3406	27.99763333	27.34476667	26.63433333
Q9VH69	29.39423333	28.9878	29.6722	29.40403333	29.88123333	29.2807	29.19536667	27.38206667	29.49896667
Q9VH76	26.2765	26.6994	25.58983333	25.86716667	25.31486667	26.62096667	26.30986667	25.9806	24.27976667
Q9VH78	25.69803333	25.64153333	25.5581	25.56453333	25.91396667	25.3651	25.20753333	25.49153333	25.33376667
Q9VH81	26.99433333	26.736	26.78413333	25.98673333	25.85346667	27.5184	27.24346667	26.8854	25.7983
Q9VH89	23.4543	23.48423333	23.9941	23.7035	23.84526667	24.16123333	24.2824	24.36716667	23.92733333
Q9VH95	26.24203333	25.5014	26.26413333	25.50666667	26.35133333	27.00673333	26.4235	26.4708	25.00806667
Q9VHA0	29.9224	30.13336667	28.23153333	30.13776667	28.40956667	29.6104	29.77683333	29.82873333	29.73543333
Q9VHA4	26.33566667	26.46346667	26.4644	26.07606667	25.9331	25.8085	25.50223333	25.5289	26.1622
Q9VHA8	27.02356667	26.34846667	26.15203333	26.42206667	27.4826	28.45173333	27.35836667	26.6046	25.6009
Q9VHB1	27.4955	27.88336667	27.9807	27.55306667	28.01743333	27.7245	27.7295	27.7957	27.71983333
Q9VHB5	25.8805	25.15353333	25.24636667	24.53466667	23.93366667	25.11333333	23.64536667	25.79706667	25.0303
Q9VHB6	29.60803333	29.33463333	29.5042	29.3366	29.7438	29.2118	29.36333333	29.6529	29.98443333
Q9VHB8	26.52786667	25.3874	27.46676667	25.85	27.62213333	26.71493333	26.4918	27.9617	28.33233333
